#,word,pos_tag
1348,acari,NN
1349,acarian,JJ
1350,acariasis,NN
1351,acariatre,NN
1352,acaricidal,NN
1353,acaricide,NN
1354,acarid,NN
1355,acarida,NN
1356,acaridae,NN
1357,acaridan,NN
1358,acaridans,NNS
1359,acaridea,NN
1360,acaridean,NN
1361,acaridomatia,NN
1362,acaridomatium,NN
1363,acarids,NNS
1364,acariform,NN
1365,acarina,NN
1366,acarine,NN
1367,acarines,NNS
1368,acarinosis,NN
1369,acarocecidia,NN
1370,acarocecidium,NN
1371,acarodermatitis,NN
1372,acaroid,NN
1373,acarol,NN
1374,acarology,NN
1375,acarologist,NN
1376,acarophilous,JJ
1377,acarophobia,NN
1378,acarotoxic,NN
1379,acarpellous,JJ
1380,acarpelous,JJ
1381,acarpous,JJ
1382,acarus,NN
1383,acast,NN
1384,acastus,NN
1385,acatalectic,JJ
1386,acatalepsy,NN
1387,acatalepsia,NN
1388,acataleptic,JJ
1389,acatallactic,JJ
1390,acatamathesia,NN
1391,acataphasia,NN
1392,acataposis,NN
1393,acatastasia,NN
1394,acatastatic,JJ
1395,acate,NN
1396,acategorical,JJ
1397,acater,NN
1398,acatery,NN
1399,acates,NNS
1400,acatharsy,NN
1401,acatharsia,NN
1402,acatholic,NN
1403,acaudal,NN
1404,acaudate,NN
1405,acaudelescent,NN
1406,acaulescence,NN
1407,acaulescent,NN
1408,acauline,NN
1409,acaulose,NN
1410,acaulous,JJ
1411,acc,NN
1412,acca,NN
1413,accable,JJ
1414,accademia,NN
1415,accadian,JJ
1416,acce,NN
1417,accede,NN
1418,acceded,VBD
1419,accedence,NN
1420,acceder,NN
1421,acceders,NNS
1422,accedes,NNS
1423,acceding,VBG
1424,accel,NN
1425,accelerable,JJ
1426,accelerando,NN
1427,accelerant,NN
1428,accelerate,NN
1429,accelerated,VBN
1430,acceleratedly,RB
1431,accelerates,NNS
1432,accelerating,VBG
1433,acceleratingly,RB
1434,acceleration,NN
1435,accelerations,NNS
1436,accelerative,JJ
1437,accelerator,NN
1438,acceleratory,NN
1439,accelerators,NNS
1440,accelerograph,NN
1441,accelerometer,NN
1442,accelerometers,NNS
1443,accend,NN
1444,accendibility,NN
1445,accendible,JJ
1446,accensed,VBN
1447,accension,NN
1448,accensor,NN
1449,accent,NN
1450,accented,VBN
1451,accenting,VBG
1452,accentless,NN
1453,accentor,NN
1454,accentors,NNS
1455,accents,NNS
1456,accentuable,JJ
1457,accentual,JJ
1458,accentuality,NN
1459,accentually,RB
1460,accentuate,NN
1461,accentuated,VBN
1462,accentuates,NNS
1463,accentuating,VBG
1464,accentuation,NN
1465,accentuator,NN
1466,accentus,NN
1467,accept,NN
1468,acceptability,NN
1469,acceptable,JJ
1470,acceptableness,NN
1471,acceptably,RB
1472,acceptance,NN
1473,acceptances,NNS
1474,acceptancy,NN
1475,acceptancies,NNS
1476,acceptant,NN
1477,acceptation,NN
1478,acceptavit,NN
1479,accepted,JJ
1480,acceptedly,RB
1481,acceptee,NN
1482,acceptees,NNS
1483,accepter,NN
1484,accepters,NNS
1485,acceptilate,NN
1486,acceptilated,VBN
1487,acceptilating,VBG
1488,acceptilation,NN
1489,accepting,VBG
1490,acceptingly,RB
1491,acceptingness,NN
1492,acception,NN
1493,acceptive,JJ
1494,acceptor,NN
1495,acceptors,NNS
1496,acceptress,NN
1497,accepts,NNS
1498,accerse,NN
1499,accersition,NN
1500,accersitor,NN
1501,access,NN
1502,accessability,NN
1503,accessable,JJ
1504,accessary,JJ
1505,accessaries,NNS
1506,accessarily,RB
1507,accessariness,NN
1508,accessaryship,NN
1509,accessed,VBN
1510,accesses,NNS
1511,accessibility,NN
1512,accessible,JJ
1513,accessibleness,NN
1514,accessibly,RB
1515,accessing,VBG
1516,accession,NN
1517,accessional,JJ
1518,accessioned,VBN
1519,accessioner,NN
1520,accessioning,VBG
1521,accessions,NNS
1522,accessit,NN
1523,accessive,JJ
1524,accessively,RB
1525,accessless,NN
1526,accessor,NN
1527,accessory,NN
1528,accessorial,JJ
1529,accessories,NNS
1530,accessorii,NN
1531,accessorily,RB
1532,accessoriness,NN
1533,accessorius,NN
1534,accessoriusorii,NN
1535,accessorize,VB
1536,accessorized,VBN
1537,accessorizing,VBG
1538,accessors,NNS
1539,acciaccatura,NN
1540,acciaccaturas,NNS
1541,acciaccature,NN
1542,accidence,NN
1543,accidency,NN
1544,accidencies,NNS
1545,accident,NN
1546,accidental,NN
1547,accidentalism,NN
1548,accidentalist,NN
1549,accidentality,NN
1550,accidentally,RB
1551,accidentalness,NN
1552,accidentals,NNS
1553,accidentary,JJ
1554,accidentarily,RB
1555,accidented,VBN
1556,accidential,JJ
1557,accidentiality,NN
1558,accidently,RB
1559,accidents,NNS
1560,accidia,NN
1561,accidie,NN
1562,accidies,NNS
1563,accinge,NN
1564,accinged,VBN
1565,accinging,VBG
1566,accipenser,NN
1567,accipient,NN
1568,accipiter,NN
1569,accipitral,JJ
1570,accipitrary,JJ
1571,accipitres,NNS
1572,accipitrine,NN
1573,accipter,NN
1574,accise,NN
1575,accismus,NN
1576,accite,NN
1577,acclaim,NN
1578,acclaimable,JJ
1579,acclaimed,VBN
1580,acclaimer,NN
1581,acclaimers,NNS
1582,acclaiming,VBG
1583,acclaims,NNS
1584,acclamation,NN
1585,acclamations,NNS
1586,acclamator,NN
1587,acclamatory,NN
1588,acclimatable,JJ
1589,acclimatation,NN
1590,acclimate,NN
1591,acclimated,VBN
1592,acclimatement,NN
1593,acclimates,NNS
1594,acclimating,VBG
1595,acclimation,NN
1596,acclimatisable,JJ
1597,acclimatisation,NN
1598,acclimatise,NN
1599,acclimatised,VBN
1600,acclimatiser,NN
1601,acclimatising,VBG
1602,acclimatizable,JJ
1603,acclimatization,NN
1604,acclimatize,VB
1605,acclimatized,VBN
1606,acclimatizer,NN
1607,acclimatizes,NNS
1608,acclimatizing,VBG
1609,acclimature,NN
1610,acclinal,JJ
1611,acclinate,NN
1612,acclivity,NN
1613,acclivities,NNS
1614,acclivitous,JJ
1615,acclivous,JJ
1616,accloy,NN
1617,accoast,NN
1618,accoy,NN
1619,accoyed,NNS
1620,accoying,VBG
1621,accoil,NN
1622,accolade,NN
1623,accoladed,VBD
1624,accolades,NNS
1625,accolated,VBN
1626,accolent,NN
1627,accoll,NN
1628,accolle,NN
1629,accolled,VBN
1630,accollee,NN
1631,accombination,NN
1632,accommodable,JJ
1633,accommodableness,NN
1634,accommodate,NN
1635,accommodated,VBN
1636,accommodately,RB
1637,accommodateness,NN
1638,accommodates,NNS
1639,accommodating,VBG
1640,accommodatingly,RB
1641,accommodatingness,NN
1642,accommodation,NN
1643,accommodational,JJ
1644,accommodationist,NN
1645,accommodations,NNS
1646,accommodative,JJ
1647,accommodatively,RB
1648,accommodativeness,NN
1649,accommodator,NN
1650,accommodators,NNS
1651,accomodate,NN
1652,accompanable,JJ
1653,accompany,NN
1654,accompanied,VBN
1655,accompanier,NN
1656,accompanies,NNS
1657,accompanying,VBG
1658,accompanyist,NN
1659,accompaniment,NN
1660,accompanimental,NN
1661,accompaniments,NNS
1662,accompanist,NN
1663,accompanists,NNS
1664,accomplement,NN
1665,accompletive,JJ
1666,accompli,NN
1667,accomplice,NN
1668,accomplices,NNS
1669,accompliceship,NN
1670,accomplicity,NN
1671,accomplis,NNS
1672,accomplish,NN
1673,accomplishable,JJ
1674,accomplished,VBN
1675,accomplisher,NN
1676,accomplishers,NNS
1677,accomplishes,NNS
1678,accomplishing,VBG
1679,accomplishment,NN
1680,accomplishments,NNS
1681,accomplisht,NN
1682,accompt,NN
1683,accord,NN
1684,accordable,JJ
1685,accordance,NN
1686,accordances,NNS
1687,accordancy,NN
1688,accordant,NN
1689,accordantly,RB
1690,accordatura,NN
1691,accordaturas,NNS
1692,accordature,NN
1693,accorded,VBN
1694,accorder,NN
1695,accorders,NNS
1696,according,VBG
1697,accordingly,RB
1698,accordion,NN
1699,accordionist,NN
1700,accordionists,NNS
1701,accordions,NNS
1702,accords,NNS
1703,accorporate,NN
1704,accorporation,NN
1705,accost,NN
1706,accostable,JJ
1707,accosted,VBN
1708,accosting,VBG
1709,accosts,NNS
1710,accouche,NN
1711,accouchement,NN
1712,accouchements,NNS
1713,accoucheur,NN
1714,accoucheurs,NNS
1715,accoucheuse,NN
1716,accoucheuses,NNS
1717,accounsel,NN
1718,account,NN
1719,accountability,NN
1720,accountable,JJ
1721,accountableness,NN
1722,accountably,RB
1723,accountancy,NN
1724,accountant,NN
1725,accountants,NNS
1726,accountantship,NN
1727,accounted,VBD
1728,accounter,NN
1729,accounters,NNS
1730,accounting,NN
1731,accountment,NN
1732,accountrement,NN
1733,accounts,NNS
1734,accouple,NN
1735,accouplement,NN
1736,accourage,NN
1737,accourt,NN
1738,accouter,NN
1739,accoutered,VBN
1740,accoutering,VBG
1741,accouterment,NN
1742,accouterments,NNS
1743,accouters,NNS
1744,accoutre,NN
1745,accoutred,VBN
1746,accoutrement,NN
1747,accoutrements,NNS
1748,accoutres,NNS
1749,accoutring,VBG
1750,accra,NN
1751,accrease,NN
1752,accredit,NN
1753,accreditable,JJ
1754,accreditate,NN
1755,accreditation,NN
1756,accreditations,NNS
1757,accredited,VBN
1758,accreditee,NN
1759,accrediting,VBG
1760,accreditment,NN
1761,accredits,NNS
1762,accrementitial,JJ
1763,accrementition,NN
1764,accresce,NN
1765,accrescence,NN
1766,accrescendi,NN
1767,accrescendo,NN
1768,accrescent,NN
1769,accretal,NN
1770,accrete,NN
1771,accreted,VBN
1772,accretes,NNS
1773,accreting,VBG
1774,accretion,NN
1775,accretionary,JJ
1776,accretions,NNS
1777,accretive,JJ
1778,accriminate,NN
1779,accroach,NN
1780,accroached,VBN
1781,accroaching,VBG
1782,accroachment,NN
1783,accroides,NNS
1784,accruable,JJ
1785,accrual,JJ
1786,accruals,NNS
1787,accrue,NN
1788,accrued,VBN
1789,accruement,NN
1790,accruer,NN
1791,accrues,NNS
1792,accruing,VBG
1793,acct,NN
1794,accts,NNS
1795,accubation,NN
1796,accubita,NN
1797,accubitum,NN
1798,accubitus,NN
1799,accueil,NN
1800,accultural,JJ
1801,acculturate,NN
1802,acculturated,VBN
1803,acculturates,NNS
1804,acculturating,VBG
1805,acculturation,NN
1806,acculturational,JJ
1807,acculturationist,NN
1808,acculturative,JJ
1809,acculturize,VB
1810,acculturized,VBN
1811,acculturizing,VBG
1812,accum,NN
1813,accumb,NN
1814,accumbency,NN
1815,accumbent,NN
1816,accumber,NN
1817,accumulable,JJ
1818,accumulate,NN
1819,accumulated,VBN
1820,accumulates,NNS
1821,accumulating,VBG
1822,accumulation,NN
1823,accumulations,NNS
1824,accumulativ,NN
1825,accumulative,JJ
1826,accumulatively,RB
1827,accumulativeness,NN
1828,accumulator,NN
1829,accumulators,NNS
1830,accupy,NN
1831,accur,NN
1832,accuracy,NN
1833,accuracies,NNS
1834,accurate,NN
1835,accurately,RB
1836,accurateness,NN
1837,accurre,NN
1838,accurse,NN
1839,accursed,VBN
1840,accursedly,RB
1841,accursedness,NN
1842,accursing,VBG
1843,accurst,RB
1844,accurtation,NN
1845,accus,NN
1846,accusable,JJ
1847,accusably,RB
1848,accusal,NN
1849,accusals,NNS
1850,accusant,NN
1851,accusants,NNS
1852,accusation,NN
1853,accusations,NNS
1854,accusatival,NN
1855,accusative,JJ
1856,accusatively,RB
1857,accusativeness,NN
1858,accusatives,NNS
1859,accusator,NN
1860,accusatory,NN
1861,accusatorial,JJ
1862,accusatorially,RB
1863,accusatrix,NN
1864,accusatrixes,NNS
1865,accuse,NN
1866,accused,VBN
1867,accuser,NN
1868,accusers,NNS
1869,accuses,NNS
1870,accusing,VBG
1871,accusingly,RB
1872,accusive,JJ
1873,accusor,NN
1874,accustom,NN
1875,accustomation,NN
1876,accustomed,VBN
1877,accustomedly,RB
1878,accustomedness,NN
1879,accustoming,VBG
1880,accustomize,VB
1881,accustomized,VBN
1882,accustomizing,VBG
1883,accustoms,NNS
1884,ace,NN
1885,aceacenaphthene,NN
1886,aceanthrene,NN
1887,aceanthrenequinone,NN
1888,acecaffin,NN
1889,acecaffine,NN
1890,aceconitic,JJ
1891,aced,VBN
1892,acedy,NN
1893,acedia,NN
1894,acediamin,NN
1895,acediamine,NN
1896,acedias,NNS
1897,acediast,NN
1898,aceite,NN
1899,aceituna,NN
1900,aceldama,NN
1901,aceldamas,NN
1902,acellular,NN
1903,acemetae,NN
1904,acemetic,JJ
1905,acemila,NN
1906,acenaphthene,NN
1907,acenaphthenyl,NN
1908,acenaphthylene,NN
1909,acenesthesia,NN
1910,acensuada,NN
1911,acensuador,NN
1912,acentric,NN
1913,acentrous,JJ
1914,aceology,NN
1915,aceologic,NN
1916,acephal,NN
1917,acephala,NN
1918,acephalan,NN
1919,acephali,NN
1920,acephalia,NNS
1921,acephalina,NN
1922,acephaline,NN
1923,acephalism,NN
1924,acephalist,NN
1925,acephalite,NN
1926,acephalocyst,NN
1927,acephalous,JJ
1928,acephalus,NN
1929,acepots,NNS
1930,acequia,NN
1931,acequiador,NN
1932,acequias,NNS
1933,acer,NN
1934,aceraceae,NN
1935,aceraceous,JJ
1936,acerae,NN
1937,acerata,NNS
1938,acerate,NN
1939,acerated,VBN
1940,acerates,NNS
1941,acerathere,RB
1942,aceratherium,NN
1943,aceratosis,NN
1944,acerb,NN
1945,acerbas,NN
1946,acerbate,NN
1947,acerbated,VBN
1948,acerbates,NNS
1949,acerbating,VBG
1950,acerber,NN
1951,acerbest,NN
1952,acerbic,NN
1953,acerbically,RB
1954,acerbity,NN
1955,acerbityacerose,NN
1956,acerbities,NNS
1957,acerbitude,NN
1958,acerbly,RB
1959,acerbophobia,NN
1960,acerdol,NN
1961,aceric,NN
1962,acerin,NN
1963,acerli,NN
1964,acerola,NN
1965,acerolas,NNS
1966,acerose,NN
1967,acerous,JJ
1968,acerra,NN
1969,acertannin,NN
1970,acerval,NN
1971,acervate,NN
1972,acervately,RB
1973,acervatim,NN
1974,acervation,NN
1975,acervative,JJ
1976,acervose,NN
1977,acervuli,NN
1978,acervuline,NN
1979,acervulus,NN
1980,aces,NNS
1981,acescence,NN
1982,acescency,NN
1983,acescent,NN
1984,acescents,NNS
1985,aceship,NN
1986,acesodyne,NN
1987,acesodynous,JJ
1988,acestes,NNS
1989,acestoma,NN
1990,aceta,NN
1991,acetable,JJ
1992,acetabula,NN
1993,acetabular,NN
1994,acetabularia,NNS
1995,acetabuliferous,JJ
1996,acetabuliform,NN
1997,acetabulous,JJ
1998,acetabulum,NN
1999,acetabulums,NNS
2000,acetacetic,JJ
2001,acetal,NN
2002,acetaldehydase,NN
2003,acetaldehyde,NN
2004,acetaldehydrase,NN
2005,acetaldol,NN
2006,acetalization,NN
2007,acetalize,VB
2008,acetals,NNS
2009,acetamid,NN
2010,acetamide,NN
2011,acetamidin,NN
2012,acetamidine,NN
2013,acetamido,NN
2014,acetamids,NNS
2015,acetaminol,NN
2016,acetaminophen,NN
2017,acetanilid,NN
2018,acetanilide,NN
2019,acetanion,NN
2020,acetaniside,NN
2021,acetanisidide,NN
2022,acetanisidine,NN
2023,acetannin,NN
2024,acetary,JJ
2025,acetarious,JJ
2026,acetars,NNS
2027,acetarsone,NN
2028,acetate,NN
2029,acetated,VBN
2030,acetates,NNS
2031,acetation,NN
2032,acetazolamide,NN
2033,acetbromamide,NN
2034,acetenyl,NN
2035,acethydrazide,NN
2036,acetiam,NN
2037,acetic,JJ
2038,acetify,NN
2039,acetification,NN
2040,acetified,VBN
2041,acetifier,NN
2042,acetifies,NNS
2043,acetifying,VBG
2044,acetyl,NN
2045,acetylacetonates,NNS
2046,acetylacetone,NN
2047,acetylamine,NN
2048,acetylaminobenzene,NN
2049,acetylaniline,NN
2050,acetylasalicylic,NN
2051,acetylate,NN
2052,acetylated,VBN
2053,acetylating,VBG
2054,acetylation,NN
2055,acetylative,JJ
2056,acetylator,NN
2057,acetylbenzene,NN
2058,acetylbenzoate,NN
2059,acetylbenzoic,NN
2060,acetylbiuret,NN
2061,acetylcarbazole,NN
2062,acetylcellulose,NN
2063,acetylcholine,NN
2064,acetylcholinesterase,NN
2065,acetylcholinic,NN
2066,acetylcyanide,NN
2067,acetylenation,NN
2068,acetylene,NN
2069,acetylenediurein,NN
2070,acetylenic,NN
2071,acetylenyl,NN
2072,acetylenogen,NN
2073,acetylfluoride,NN
2074,acetylglycin,NN
2075,acetylglycine,NN
2076,acetylhydrazine,NN
2077,acetylic,NN
2078,acetylid,NN
2079,acetylide,NN
2080,acetyliodide,NN
2081,acetylizable,JJ
2082,acetylization,NN
2083,acetylize,VB
2084,acetylized,VBN
2085,acetylizer,NN
2086,acetylizing,VBG
2087,acetylmethylcarbinol,NN
2088,acetylperoxide,NN
2089,acetylphenylhydrazine,NN
2090,acetylphenol,NN
2091,acetylrosaniline,NN
2092,acetyls,NN
2093,acetylsalicylate,NN
2094,acetylsalicylic,NN
2095,acetylsalol,NN
2096,acetyltannin,NN
2097,acetylthymol,NN
2098,acetyltropeine,NN
2099,acetylurea,NN
2100,acetimeter,NN
2101,acetimetry,NN
2102,acetimetric,NN
2103,acetin,NN
2104,acetine,NN
2105,acetins,NNS
2106,acetite,NN
2107,acetize,VB
2108,acetla,NN
2109,acetmethylanilide,NN
2110,acetnaphthalide,NN
2111,acetoacetanilide,NN
2112,acetoacetate,NN
2113,acetoacetic,JJ
2114,acetoamidophenol,NN
2115,acetoarsenite,NN
2116,acetobacter,NN
2117,acetobenzoic,NN
2118,acetobromanilide,NN
2119,acetochloral,JJ
2120,acetocinnamene,NN
2121,acetoin,NN
2122,acetol,NN
2123,acetolysis,NN
2124,acetolytic,JJ
2125,acetometer,NN
2126,acetometry,NN
2127,acetometric,NN
2128,acetometrical,JJ
2129,acetometrically,RB
2130,acetomorphin,NN
2131,acetomorphine,NN
2132,acetonaemia,NN
2133,acetonaemic,JJ
2134,acetonaphthone,NN
2135,acetonate,NN
2136,acetonation,NN
2137,acetone,NN
2138,acetonemia,NN
2139,acetonemic,JJ
2140,acetones,NNS
2141,acetonic,NN
2142,acetonyl,NN
2143,acetonylacetone,NN
2144,acetonylidene,NN
2145,acetonitrile,NN
2146,acetonization,NN
2147,acetonize,VB
2148,acetonuria,NNS
2149,acetonurometer,NN
2150,acetophenetide,NN
2151,acetophenetidin,NN
2152,acetophenetidine,NN
2153,acetophenin,NN
2154,acetophenine,NN
2155,acetophenone,NN
2156,acetopiperone,NN
2157,acetopyrin,NN
2158,acetopyrine,NN
2159,acetosalicylic,NN
2160,acetose,NN
2161,acetosity,NN
2162,acetosoluble,JJ
2163,acetostearin,NN
2164,acetothienone,NN
2165,acetotoluid,NN
2166,acetotoluide,NN
2167,acetotoluidine,NN
2168,acetous,JJ
2169,acetoveratrone,NN
2170,acetoxyl,NN
2171,acetoxyls,NN
2172,acetoxim,NN
2173,acetoxime,NN
2174,acetoxyphthalide,NN
2175,acetphenetid,NN
2176,acetphenetidin,NN
2177,acetract,NN
2178,acettoluide,NN
2179,acetum,NN
2180,aceturic,NN
2181,ach,NN
2182,achaean,NN
2183,achaemenian,JJ
2184,achaemenid,NN
2185,achaemenidae,NN
2186,achaemenidian,JJ
2187,achaenocarp,NN
2188,achaenodon,NN
2189,achaeta,NN
2190,achaetous,JJ
2191,achafe,NN
2192,achage,NN
2193,achagua,NN
2194,achakzai,NN
2195,achalasia,NN
2196,achamoth,DT
2197,achango,NN
2198,achape,NN
2199,achaque,NN
2200,achar,NN
2201,acharya,NN
2202,achariaceae,NN
2203,achariaceous,JJ
2204,acharne,NN
2205,acharnement,NN
2206,achate,NN
2207,achates,NNS
2208,achatina,NN
2209,achatinella,NN
2210,achatinidae,NN
2211,achatour,NN
2212,ache,NN
2213,acheat,NN
2214,achech,NN
2215,acheck,NN
2216,ached,VBN
2217,acheer,NN
2218,acheilary,JJ
2219,acheilia,NNS
2220,acheilous,JJ
2221,acheiria,NNS
2222,acheirous,JJ
2223,acheirus,NN
2224,achen,NN
2225,achene,NN
2226,achenes,NNS
2227,achenia,NN
2228,achenial,JJ
2229,achenium,NN
2230,achenocarp,NN
2231,achenodia,NN
2232,achenodium,NN
2233,acher,NN
2234,achernar,NN
2235,acheron,NN
2236,acheronian,JJ
2237,acherontic,JJ
2238,acherontical,JJ
2239,aches,NNS
2240,achesoun,NN
2241,achete,NN
2242,achetidae,NN
2243,acheulean,NN
2244,acheweed,NN
2245,achy,NN
2246,achier,NN
2247,achiest,NN
2248,achievability,NN
2249,achievable,JJ
2250,achieve,NN
2251,achieved,VBN
2252,achievement,NN
2253,achievements,NNS
2254,achiever,NN
2255,achievers,NNS
2256,achieves,NNS
2257,achieving,VBG
2258,achigan,NN
2259,achilary,JJ
2260,achylia,NNS
2261,achill,NN
2262,achillea,NN
2263,achillean,NN
2264,achilleas,NNS
2265,achilleid,NN
2266,achillein,NN
2267,achilleine,NN
2268,achilles,NNS
2269,achillize,VB
2270,achillobursitis,NN
2271,achillodynia,NN
2272,achilous,JJ
2273,achylous,JJ
2274,achime,NN
2275,achimenes,NNS
2276,achymia,NN
2277,achymous,JJ
2278,achinese,JJ
2279,achiness,NN
2280,achinesses,NNS
2281,aching,VBG
2282,achingly,RB
2283,achiote,NN
2284,achiotes,NNS
2285,achira,NN
2286,achyranthes,NNS
2287,achirite,NN
2288,achyrodes,NNS
2289,achitophel,NN
2290,achkan,NN
2291,achlamydate,NN
2292,achlamydeae,NN
2293,achlamydeous,JJ
2294,achlorhydria,NNS
2295,achlorhydric,NN
2296,achlorophyllous,JJ
2297,achloropsia,NN
2298,achluophobia,NN
2299,achmetha,NN
2300,achoke,NN
2301,acholia,NNS
2302,acholias,NNS
2303,acholic,NN
2304,acholoe,NN
2305,acholous,JJ
2306,acholuria,NNS
2307,acholuric,NN
2308,achomawi,NN
2309,achondrite,NN
2310,achondritic,JJ
2311,achondroplasia,NN
2312,achondroplastic,JJ
2313,achoo,NN
2314,achor,NN
2315,achordal,NN
2316,achordata,NNS
2317,achordate,NN
2318,achorion,NN
2319,achras,NNS
2320,achree,NN
2321,achroacyte,NN
2322,achroanthes,NNS
2323,achrodextrin,NN
2324,achrodextrinase,NN
2325,achroglobin,NN
2326,achroiocythaemia,NN
2327,achroiocythemia,NN
2328,achroite,NN
2329,achroma,NN
2330,achromacyte,NN
2331,achromasia,NN
2332,achromat,NN
2333,achromate,NN
2334,achromatiaceae,NN
2335,achromatic,JJ
2336,achromatically,RB
2337,achromaticity,NN
2338,achromatin,NN
2339,achromatinic,NN
2340,achromatisation,NN
2341,achromatise,NN
2342,achromatised,VBN
2343,achromatising,VBG
2344,achromatism,NN
2345,achromatium,NN
2346,achromatizable,JJ
2347,achromatization,NN
2348,achromatize,VB
2349,achromatized,VBN
2350,achromatizing,VBG
2351,achromatocyte,NN
2352,achromatolysis,NN
2353,achromatope,NN
2354,achromatophil,NN
2355,achromatophile,NN
2356,achromatophilia,NNS
2357,achromatophilic,NN
2358,achromatopia,NN
2359,achromatopsy,NN
2360,achromatopsia,NN
2361,achromatosis,NN
2362,achromatous,JJ
2363,achromats,NNS
2364,achromaturia,NNS
2365,achromia,NN
2366,achromic,JJ
2367,achromobacter,NN
2368,achromobacterieae,NN
2369,achromoderma,NN
2370,achromophilous,JJ
2371,achromotrichia,NN
2372,achromous,JJ
2373,achronical,JJ
2374,achronychous,JJ
2375,achronism,NN
2376,achroodextrin,NN
2377,achroodextrinase,NN
2378,achroous,JJ
2379,achropsia,NN
2380,achtehalber,NN
2381,achtel,NN
2382,achtelthaler,NN
2383,achter,NN
2384,achterveld,NN
2385,achuas,NN
2386,achuete,NN
2387,acy,NN
2388,acyanoblepsia,NN
2389,acyanopsia,NN
2390,acichlorid,NN
2391,acichloride,NN
2392,acyclic,NN
2393,acyclically,RB
2394,acicula,NN
2395,aciculae,NN
2396,acicular,NN
2397,acicularity,NN
2398,acicularly,RB
2399,aciculas,NNS
2400,aciculate,NN
2401,aciculated,VBN
2402,aciculum,NN
2403,aciculums,NNS
2404,acid,NN
2405,acidaemia,NN
2406,acidanthera,NN
2407,acidaspis,NN
2408,acidemia,NN
2409,acidemias,NNS
2410,acider,NN
2411,acidhead,NN
2412,acidheads,NNS
2413,acidy,NN
2414,acidic,NN
2415,acidiferous,JJ
2416,acidify,NN
2417,acidifiable,JJ
2418,acidifiant,NN
2419,acidific,NN
2420,acidification,NN
2421,acidified,VBN
2422,acidifier,NN
2423,acidifiers,NNS
2424,acidifies,NNS
2425,acidifying,VBG
2426,acidyl,NN
2427,acidimeter,NN
2428,acidimetry,NN
2429,acidimetric,NN
2430,acidimetrical,JJ
2431,acidimetrically,RB
2432,acidite,NN
2433,acidity,NN
2434,acidities,NNS
2435,acidize,VB
2436,acidized,VBN
2437,acidizing,VBG
2438,acidly,RB
2439,acidness,NN
2440,acidnesses,NNS
2441,acidogenic,NN
2442,acidoid,NN
2443,acidolysis,NN
2444,acidology,NN
2445,acidometer,NN
2446,acidometry,NN
2447,acidophil,NN
2448,acidophile,NN
2449,acidophilic,NN
2450,acidophilous,JJ
2451,acidophilus,NN
2452,acidoproteolytic,JJ
2453,acidoses,NNS
2454,acidosis,NN
2455,acidosteophyte,NN
2456,acidotic,JJ
2457,acidproof,NN
2458,acids,NNS
2459,acidulant,NN
2460,acidulate,NN
2461,acidulated,VBN
2462,acidulates,NNS
2463,acidulating,VBG
2464,acidulation,NN
2465,acidulent,NN
2466,acidulous,JJ
2467,acidulously,RB
2468,acidulousness,NN
2469,aciduria,NNS
2470,acidurias,NNS
2471,aciduric,NN
2472,acier,NN
2473,acierage,NN
2474,acieral,JJ
2475,acierate,NN
2476,acierated,VBN
2477,acierates,NNS
2478,acierating,VBG
2479,acieration,NN
2480,acies,NNS
2481,acyesis,NN
2482,acyetic,JJ
2483,aciform,NN
2484,acyl,NN
2485,acylal,NN
2486,acylamido,NN
2487,acylamidobenzene,NN
2488,acylamino,NN
2489,acylase,NN
2490,acylate,NN
2491,acylated,VBN
2492,acylates,NNS
2493,acylating,VBG
2494,acylation,NN
2495,aciliate,NN
2496,aciliated,VBN
2497,acilius,NN
2498,acylogen,NN
2499,acyloin,NN
2500,acyloins,NNS
2501,acyloxy,NN
